Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,FL Shock,FR Shock,BrakePressFront,BrakePressRear,Steering AnglRaw,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,SteeringAngle,BRK PRESS F,BRK PRESS R,ECU THROTTLE
95.85,56.1857,14,-1.0538,-0.1323,0.2902,104.7581,-37.6751,204.4385,9.124,0.1476,23.7351,44.49231071,-79.1824621,-5.9492,13.6016,7.877,7.3639,56.3775,-0.6523,-0.8569,-1.1133,-4.9523,-1.6445,-29.0797,-32.667,327.67,327.67,37.74
95.9,55.8684,14,-1.0627,-0.123,0.3041,102.7631,-38.1937,204.4564,9.1,0.15,23.2806,44.49230949,-79.18245261,-9.2969,10.0391,6.6994,5.6809,56.4313,-0.6081,-0.7276,-1.0428,-5.3912,-1.7269,-31.0164,-32.6656,327.67,327.67,37.84
95.95,55.3775,14,-1.0652,-0.1125,0.3118,100.7227,-38.4839,204.4734,9.1,0.15,22.9021,44.49230852,-79.18244315,-10.4844,10.2891,3.6606,2.8095,55.6325,-0.3257,-0.9534,-0.8711,-5.6156,-2.512,-32.2586,-32.6571,327.67,327.67,37.1733
96,55.0985,14,-1.0749,-0.0946,0.3175,98.8275,-39.0233,204.485,9.1,0.1526,22.4717,44.49230776,-79.18243365,-10.4297,9.3203,1.243,0.7,55.745,-0.2281,-1.1658,-0.8661,-5.5754,-3.2773,-32.9094,-32.6638,327.67,327.67,37.0411
96.05,55.0149,14,-1.0911,-0.0701,0.3213,97.0661,-39.7927,204.4914,9.1,0.1576,22.0038,44.4923072,-79.1824241,-10.125,9.2266,0.4572,-0.0267,55.8162,-0.5919,-1.4115,-0.8991,-5.2689,-3.6739,-33.2625,-32.6722,327.67,327.67,37.0967
96.1,54.9686,14,-1.101,-0.0574,0.3209,95.1763,-40.3057,204.5049,9.1,0.1574,21.7054,44.4923069,-79.18241455,-11.0859,9.1094,0.4014,0.0804,56.5612,0.0102,-1.3409,-0.9342,-4.9523,-4.0131,-33.4703,-32.6715,327.67,327.67,37.7267
96.15,54.9567,14,-1.1051,-0.0557,0.3167,93.1681,-40.5821,204.5247,9.1,0.1524,21.5529,44.49230686,-79.18240499,-8.9609,10.7422,0.6263,0.3166,56.7075,0.2239,-1.3586,-1.0658,-5.04,-3.9352,-33.8156,-32.6669,327.67,327.67,38.3778
96.2,54.8424,14,-1.1083,-0.0405,0.3269,90.9787,-40.826,204.545,9.1,0.15,21.3796,44.49230716,-79.18239551,-9.0156,11.4531,0.7252,0.3096,55.4625,-0.4829,-1.3131,-1.0162,-5.4162,-3.3155,-33.9875,-32.6542,327.67,327.67,38.9333
96.25,54.6338,14,-1.1108,-0.0129,0.3502,88.6221,-41.0401,204.5656,9.1,0.15,21.1872,44.4923078,-79.18238608,-12.2891,10.7734,0.7072,0.4194,55.5238,-0.1493,-1.1803,-0.9587,-6.0913,-3.1659,-33.1071,-32.6593,327.67,327.67,39.2811
96.3,54.492,14,-1.1158,0.0026,0.3261,86.4413,-41.3144,204.567,9.1,0.1474,20.9919,44.49230864,-79.18237668,-11.9609,8.3359,0.7294,0.5104,56.1525,0.066,-1.2312,-0.9385,-6.7547,-3.5984,-31.4891,-32.6674,327.67,327.67,39.2256
96.35,54.4121,14,-1.1233,0.0068,0.2583,84.4227,-41.6444,204.5507,9.1,0.1424,20.795,44.49230967,-79.18236731,-11.6797,8.4531,0.7202,0.5939,56.0375,0.2392,-1.1624,-0.8762,-6.7539,-3.8078,-30.3719,-32.6622,327.67,327.67,39.29
96.4,54.3587,14,-1.1345,0.0105,0.2056,82.41,-42.1098,204.5351,9.074,0.14,20.545,44.49231095,-79.18235799,-10.2344,8.9688,0.9888,0.6889,56.2575,0.5254,-1.1605,-0.8039,-6.1586,-3.6416,-30.0078,-32.6657,327.67,327.67,39.4567
96.45,54.3297,14,-1.1492,0.0136,0.1671,80.4027,-42.7003,204.5202,9.024,0.14,20.2501,44.49231247,-79.18234872,-10.5703,8.3906,1.3166,1.1603,56.0275,0.5595,-1.0928,-0.8823,-5.2039,-3.7727,-29.825,-32.6626,327.67,327.67,39.4178
96.5,54.3011,14,-1.1745,-0.0011,0.1222,78.3156,-43.6857,204.5022,9,0.14,19.7829,44.49231422,-79.18233954,-9.1094,9.5859,1.981,2.0277,56.0525,-0.1202,-1.1024,-0.9704,-4.4957,-4.0387,-30.0766,-32.6602,327.67,327.67,39.3067
96.55,54.2728,14,-1.2096,-0.0323,0.0714,76.1549,-45.0358,204.4811,9,0.14,19.1798,44.49231617,-79.18233043,-8.7344,10.1406,2.5296,2.3913,55.7225,-0.5609,-1.1906,-0.952,-4.1875,-3.8203,-31.6812,-32.6621,327.67,327.67,40.5011
96.6,54.0536,15,-1.2422,-0.0555,0.0199,73.7471,-46.3493,204.4646,9,0.14,18.561,44.49231844,-79.18232154,-9.9609,11.2969,2.7845,2.9534,55.7425,-0.0111,-1.327,-0.9404,-4.4895,-3.382,-34.8125,-32.6662,327.67,327.67,41.9111
96.65,53.6582,15,-1.2724,-0.0715,-0.0323,71.1111,-47.629,204.4522,9,0.14,17.9302,44.49232101,-79.18231285,-8.7031,11.3828,3.6527,3.1531,55.905,-0.5224,-1.4198,-0.9399,-5.3339,-3.0193,-39.2039,-32.6706,327.67,327.67,44.1333
96.7,53.3632,15,-1.32,-0.0819,-0.0638,68.4746,-49.6071,204.4388,9,0.14,17.1206,44.49232385,-79.18230437,-8.1484,10.4375,3.2566,2.615,55.9963,-0.6887,-1.3854,-0.9372,-6.1172,-2.7475,-44.1156,-32.6676,327.67,327.67,45.77
96.75,53.1608,15,-1.3835,-0.0872,-0.0761,65.8375,-52.2298,204.4246,9,0.14,16.1992,44.49232694,-79.18229609,-8.1406,10.625,3.4868,2.707,56.2625,-0.2397,-1.4076,-0.9959,-7.0605,-2.633,-48.5953,-32.6619,327.67,327.67,46.27
96.8,52.8604,15,-1.4527,-0.0874,-0.1069,63.0121,-55.1177,204.408,8.974,0.1374,15.2637,44.49233035,-79.18228814,-9.3906,10.75,2.1932,1.5539,56.0462,-0.6264,-1.5007,-1.0539,-8.0596,-2.4636,-52.05,-32.6573,327.67,327.67,46.68
96.85,52.4696,15,-1.5271,-0.0828,-0.1549,60.0129,-58.2505,204.3893,8.924,0.1324,14.336,44.49233404,-79.1822805,-10.2812,11.2422,1.2925,0.6231,56.76,-0.4277,-1.494,-1.0072,-8.5637,-2.2473,-54.3297,-32.6655,327.67,327.67,47.0133
96.9,52.248,15,-1.5708,-0.0708,-0.1925,56.9203,-60.2341,204.3743,8.9,0.1326,13.8054,44.49233804,-79.18227315,-10.6094,12.0938,0.851,0.2939,56.2525,-0.0586,-1.4289,-1.0263,-9.1305,-2.2046,-55.5687,-32.6613,327.67,327.67,48.1689
96.95,52.1828,15,-1.5862,-0.0518,-0.2204,53.7414,-61.157,204.3629,8.9,0.1376,13.58,44.4923423,-79.18226606,-9.8047,12.7969,0.8682,0.4096,55.9813,-0.3349,-1.7105,-1.0295,-9.9898,-1.7854,-56.3641,-32.6554,327.67,327.67,49.6133
97,51.9859,15,-1.5886,-0.0349,-0.234,50.7001,-61.5458,204.3561,8.9,0.1426,13.4433,44.49234679,-79.18225937,-11.8438,12.5234,0.8771,0.492,56.4725,0.0946,-1.6098,-1.0326,-10.4918,-0.987,-56.5281,-32.6591,327.67,327.67,51.5278
97.05,51.6675,15,-1.579,-0.0198,-0.2343,47.7859,-61.4415,204.3535,8.9,0.1476,13.3837,44.49235148,-79.18225305,-12.8984,14.7031,0.8445,0.5462,56.4975,0.1614,-1.6057,-1.0506,-10.7995,-0.3555,-55.6265,-32.6607,327.67,327.67,54.0244
97.1,51.516,15,-1.5668,-0.0053,-0.2421,44.7582,-61.1987,204.3485,8.9,0.1526,13.3974,44.49235642,-79.18224708,-12.0938,13.1484,0.9955,0.7516,55.9487,0.3266,-1.6331,-0.9623,-10.7945,-0.2297,-54.0656,-32.6567,327.67,327.67,59.9133
97.15,51.5185,15,-1.5523,0.0087,-0.257,41.6257,-60.8282,204.3414,8.9,0.1576,13.4796,44.49236159,-79.18224143,-11.8906,12.4141,1.0987,0.7756,55.845,0.1214,-1.5771,-0.9859,-10.6062,-0.7065,-52.075,-32.6613,327.67,327.67,68.6733
97.2,51.4769,15,-1.5408,0.0262,-0.261,38.7178,-60.5481,204.3356,8.9,0.1574,13.5311,44.49236691,-79.18223615,-12.6016,8.7969,0.9354,0.7065,55.8725,0.0442,-1.4692,-0.953,-10.4172,-1.4763,-49.9125,-32.6678,327.67,327.67,83.0067
97.25,51.3944,15,-1.5324,0.047,-0.2549,36.0172,-60.3513,204.3309,8.9,0.1524,13.5534,44.49237238,-79.18223121,-12.1172,10.7969,1.0358,0.6184,56.4137,0.2767,-1.3084,-0.9614,-10.2109,-1.7893,-48.2562,-32.6699,327.67,327.67,91.67
97.3,51.2753,15,-1.5091,0.0746,-0.2744,32.9501,-59.5211,204.3386,8.874,0.15,13.7106,44.49237807,-79.18222683,-13.375,10.0703,1.0488,0.6152,56.1888,-0.0668,-1.3628,-0.9348,-9.9266,-1.5094,-47.6594,-32.6671,327.67,327.67,95.5033
97.35,51.1223,15,-1.4721,0.1085,-0.3174,29.5447,-58.1062,204.3576,8.824,0.15,14.0026,44.49238395,-79.18222294,-13.8281,8.5625,0.9877,0.5433,55.8175,0.3102,-1.6215,-1.0148,-9.6203,-1.3365,-47.3187,-32.6593,327.67,327.67,96.6233
97.4,51.3109,15,-1.4511,0.1428,-0.3406,26.5721,-57.2425,204.3662,8.8,0.1526,14.2663,44.49239,-79.18221931,-13.7578,7.125,0.8491,0.3796,56.4263,1.1027,-1.6843,-1.0112,-9.5203,-1.2507,-46.675,-32.6572,327.67,327.67,96.79
97.45,51.815,15,-1.4447,0.1776,-0.3454,23.999,-56.8879,204.3652,8.8,0.1576,14.4963,44.49239619,-79.18221591,-13.6797,6.4258,0.802,0.3519,56.2713,0.6169,-1.6221,-0.9112,-9.108,-1.0692,-46.3977,-32.6584,327.67,327.67,96.9044
97.5,52.2228,15,-1.4402,0.2108,-0.3389,21.4514,-56.5382,204.3706,8.8,0.1574,14.7007,44.49240252,-79.18221293,-13.9297,5.5273,0.9368,0.4799,55.615,-0.4101,-1.2819,-1.0256,-8.2375,-0.9973,-46.8563,-32.6593,327.67,327.67,97.0078
97.55,52.5416,15,-1.4374,0.2424,-0.322,18.9271,-56.1931,204.3819,8.8,0.1524,14.8813,44.49240898,-79.18221033,-13.4609,8.1797,0.8967,0.4163,55.6738,0.0595,-1.4045,-1.0879,-7.6824,-1.133,-48.1156,-32.6618,327.67,327.67,97.0633
97.6,52.8858,15,-1.439,0.2524,-0.3164,16.2091,-55.9564,204.3807,8.8,0.1448,15.0421,44.49241558,-79.18220818,-12.9219,8.8516,0.8978,0.416,56.4863,0.9458,-1.4572,-1.1051,-7.4609,-1.0052,-50.2188,-32.672,327.67,327.67,97.1378
97.65,53.2535,15,-1.4446,0.2422,-0.3211,13.3121,-55.8197,204.3679,8.8,0.1348,15.1838,44.49242232,-79.18220645,-13.3594,11.1406,0.7342,0.4815,55.5863,0.9621,-1.4549,-1.132,-8.1488,-0.664,-52.4437,-32.6806,327.67,327.67,97.2489
97.7,53.5577,15,-1.4509,0.2422,-0.3126,10.3031,-55.7292,204.3551,8.774,0.1326,15.2954,44.49242912,-79.18220524,-14.7812,9.4453,0.7717,0.4211,56.12,0.7854,-1.3515,-1.0696,-9.05,-0.6573,-54.475,-32.6763,327.67,327.67,97.33
97.75,53.8034,15,-1.4578,0.2515,-0.292,7.1907,-55.6812,204.3421,8.724,0.1376,15.3788,44.49243598,-79.18220451,-15.5391,9.6172,0.8454,0.4038,56.4775,0.972,-1.0463,-0.911,-8.1793,-0.6947,-57.3875,-32.6703,327.67,327.67,97.3856
97.8,53.9739,15,-1.4611,0.2485,-0.2576,4.2501,-55.4829,204.3421,8.7,0.14,15.4826,44.49244283,-79.18220431,-11.1172,10.5938,0.8373,0.5074,56.1338,1.0699,-1.0217,-1.0516,-6.7906,-0.3721,-59.8187,-32.662,327.67,327.67,97.4
97.85,54.075,15,-1.4611,0.2343,-0.2105,1.468,-55.1459,204.3542,8.7,0.14,15.6064,44.49244966,-79.18220459,-13.0781,5.0078,0.8351,0.3574,55.7625,0.51,-1.257,-1.0838,-5.6986,-0.4054,-58.8255,-32.6587,327.67,327.67,97.4
97.9,54.3206,15,-1.4691,0.2331,-0.1751,-1.1638,-55.1339,204.3672,8.674,0.1374,15.6807,44.49245655,-79.18220529,-15.5391,6.8789,0.7638,0.3584,56.04,0.3534,-1.0624,-0.9538,-5.1797,-1.4307,-54.5938,-32.6607,327.67,327.67,97.4
97.95,54.6997,15,-1.4843,0.2439,-0.1504,-3.6569,-55.4217,204.381,8.624,0.1324,15.7081,44.49246349,-79.18220638,-16.1875,2.9902,0.7353,0.6032,55.8875,0.5982,-1.1492,-0.9469,-5.7441,-2.7178,-49.4688,-32.6637,327.67,327.67,97.4
98,55.1707,15,-1.4602,0.2561,-0.1083,-6.1324,-54.2355,204.3922,8.6,0.1352,16.1899,44.49247046,-79.1822079,-15.1406,5.2578,0.9398,0.5839,55.6987,0.7363,-1.1373,-1.0101,-5.9922,-3.3477,-45.125,-32.6653,327.67,327.67,97.4
98.05,55.7268,15,-1.3998,0.2695,-0.0502,-8.5914,-51.6886,204.4008,8.6,0.1452,17.1589,44.49247745,-79.1822098,-16.0781,8.0625,0.872,0.5357,55.8537,0.1399,-1.2316,-1.11,-6.7402,-3.833,-40.9062,-32.6684,327.67,327.67,97.4
98.1,56.1402,15,-1.3498,0.2789,-0.0291,-11.0568,-49.521,204.3995,8.6,0.15,18.0428,44.49248439,-79.18221213,-15.3984,7.3438,0.8832,0.6243,56.15,0.0561,-1.4355,-0.9695,-7.9492,-4.1719,-36.9062,-32.6685,327.67,327.67,97.4
98.15,56.4219,15,-1.3093,0.2848,-0.0422,-13.528,-47.7037,204.3889,8.6,0.15,18.8242,44.4924913,-79.18221486,-14.6016,6.6836,0.9612,0.724,56.25,0.501,-1.3652,-0.866,-8.1914,-3.3789,-34.6875,-32.6654,327.67,327.67,97.4
98.2,56.8003,15,-1.2824,0.3006,-0.0451,-15.887,-46.3838,204.3815,8.574,0.15,19.4897,44.49249817,-79.18221799,-15.1719,4.1016,0.8243,0.5193,56.3737,0.5016,-1.1668,-0.9413,-6.6367,-2.4121,-33.3125,-32.6627,327.67,327.67,97.4
98.25,57.268,15,-1.268,0.3255,-0.0385,-18.1423,-45.5231,204.3769,8.524,0.15,20.0216,44.49250503,-79.1822215,-14.4219,4.1328,0.7863,0.3508,56.0988,0.9485,-1.199,-0.9386,-4.2031,-2.9035,-30.6786,-32.6619,327.67,327.67,97.4
98.3,57.8886,15,-1.2564,0.3475,-0.0495,-20.3561,-44.7377,204.3678,8.5,0.1474,20.594,44.49251185,-79.18222544,-13.8672,0.8101,0.7693,0.3957,55.635,1.1357,-1.234,-0.8147,-2.8531,-3.8578,-27.7516,-32.6586,327.67,327.67,97.4
98.35,58.6505,15,-1.2473,0.3667,-0.0768,-22.5315,-44.0216,204.3545,8.5,0.1424,21.2044,44.49251866,-79.18222977,-12.7109,3.4004,0.6064,0.3285,56.6338,0.5289,-1.0504,-0.9603,-1.607,-3.6852,-25.5531,-32.6578,327.67,327.67,97.4
98.4,59.2316,15,-1.2187,0.3789,-0.0889,-24.5713,-42.6134,204.349,8.5,0.14,22.1221,44.49252539,-79.18223444,-15.9922,3.3789,0.5511,0.1475,56.6775,0.6647,-1.0975,-1.0245,-0.4074,-3.1191,-23.0703,-32.6594,327.67,327.67,97.4
98.45,59.6457,15,-1.1718,0.3846,-0.0868,-26.486,-40.5663,204.3507,8.5,0.14,23.4009,44.49253206,-79.1822394,-14.0234,1.2959,0.4833,0.1004,56.3875,0.9351,-1.2664,-0.9046,0.2897,-3.2387,-19.1187,-32.6536,327.67,327.67,97.4
98.5,60.2757,15,-1.0943,0.3972,-0.0914,-28.3249,-37.5122,204.3446,8.5,0.14,25.5735,44.4925387,-79.18224475,-14.0391,1.1123,0.2917,-0.002,56.7375,0.8865,-1.2261,-0.79,0.68,-3.5559,-14.4484,-32.6593,327.67,327.67,97.4
98.55,61.1051,15,-0.9883,0.4163,-0.1023,-30.0939,-33.5286,204.3313,8.5,0.14,29.0056,44.49254532,-79.18225047,-13.9141,1.252,0.2696,-0.1002,55.8812,0.4772,-1.0062,-0.9451,0.9493,-3.4629,-9.675,-32.6557,327.67,327.67,97.4
98.6,61.804,15,-0.8523,0.4285,-0.106,-31.4146,-28.6208,204.3235,8.5,0.14,34.3681,44.49255195,-79.18225636,-12.6641,1.5762,0.1567,-0.0153,56.0513,0.4281,-0.8624,-1.0664,0.9518,-3.0904,-4.7934,-32.6544,327.67,327.67,97.4
98.65,62.3827,15,-0.6886,0.4345,-0.1033,-32.3216,-22.86,204.3208,8.5,0.14,43.4318,44.4925586,-79.1822624,-9.7734,1.1123,0.4592,0.3398,56.0025,0.5014,-0.6022,-1.024,0.7442,-2.648,0.0715,-32.6655,327.67,327.67,97.4
98.7,63.0824,15,-0.493,0.4154,-0.1092,-32.9787,-16.2062,204.3149,8.474,0.14,61.9508,44.4925653,-79.18226857,-8.4609,0.4429,2.0772,1.9652,55.4113,0.2432,-0.3141,-1.0149,0.4507,-2.2221,4.371,-32.661,327.67,327.67,95.18
98.75,63.8938,15,-0.2679,0.3732,-0.1233,-33.4049,-8.728,204.3061,8.424,0.14,116.5096,44.49257207,-79.18227484,-5.3672,-0.2805,4.4145,4.3433,56.1213,0.5205,0.0487,-0.9922,0.1086,-2.3865,8.4836,-32.673,327.67,327.67,92.18
98.8,64.5542,15,-0.0179,0.3257,-0.1313,-33.2504,-0.6383,204.2946,8.4,0.14,1609.4889,44.49257899,-79.18228098,-1.8574,-3.002,6.2953,6.1067,56.2363,-0.0087,0.5109,-1.0602,0.9145,-2.9304,13.2312,-32.6737,327.67,327.67,83.54
98.85,65.0753,15,0.255,0.2734,-0.1337,-32.5598,8.0159,204.2808,8.4,0.14,129.2071,44.49258605,-79.18228699,0.7339,-3.4434,8.3875,7.4741,55.9313,-0.542,0.8146,-1.0986,3.0247,-2.8529,18.9984,-32.6654,327.67,327.67,75.4656
98.9,65.4029,15,0.5037,0.229,-0.1451,-31.4457,15.7897,204.2683,8.4,0.14,65.9238,44.4925932,-79.18229269,2.9688,-3.6602,8.8066,7.8516,55.2837,-0.0737,0.8912,-0.979,5.2766,-2.1579,24.9867,-32.6624,327.67,327.67,73.0767
98.95,65.5517,15,0.7299,0.1919,-0.1647,-29.9406,22.751,204.257,8.4,0.14,45.8568,44.49260042,-79.1822981,8.2109,-2.6777,8.6103,7.7925,55.1025,-0.3633,1.107,-1.0381,7.0863,-0.9278,30.6516,-32.6681,327.67,327.67,71.2922
99,65.6062,15,0.9196,0.1456,-0.1865,-28.1316,28.5389,204.2407,8.4,0.14,36.5871,44.49260783,-79.18230308,12.7812,0.7988,9.0112,7.5061,55.81,-0.4039,1.1381,-1.2346,8.4746,0.9311,35.7266,-32.6764,327.67,327.67,70.6811
99.05,65.5735,15,1.0754,0.0907,-0.2105,-26.042,33.2437,204.2199,8.4,0.14,31.3934,44.49261539,-79.18230764,10.0391,-1.5869,8.2383,7.1878,55.89,-0.2768,1.2412,-1.2596,9.6559,2.0465,38.814,-32.6804,327.67,327.67,69.29
99.1,65.528,15,1.198,0.0474,-0.2211,-24.1396,36.9614,204.2041,8.4,0.14,28.2163,44.49262301,-79.18231191,4.4062,-4.0586,7.2617,7.1348,55.4525,0.0428,1.241,-1.0495,10.718,1.3416,39.1469,-32.663,327.67,327.67,67.2345
99.15,65.4708,15,1.2898,0.0147,-0.2196,-22.4098,39.7678,204.1928,8.4,0.14,26.2021,44.49263068,-79.18231589,3.1523,-5.7773,7.3625,6.6069,55.9813,0.1331,1.2049,-0.8739,12.0203,-0.0689,38.1688,-32.6747,327.67,327.67,66.0422
99.2,65.41,15,1.3588,-0.0145,-0.2271,-20.7343,41.9174,204.1832,8.374,0.14,24.8353,44.4926384,-79.18231954,2.8184,-4.5664,6.4855,5.6372,55.9212,0.2485,1.087,-0.8224,12.7703,-0.8448,37.9094,-32.6699,327.67,327.67,65.1533
99.25,65.346,15,1.4069,-0.0405,-0.2429,-19.1088,43.4607,204.1752,8.324,0.14,23.93,44.49264616,-79.18232287,8.1719,-3.2383,5.4288,4.9469,55.2025,0.456,1.2249,-0.8542,12.3188,-0.6803,39.0812,-32.6646,327.67,327.67,66.0922
99.3,65.1172,15,1.4222,-0.0519,-0.2471,-16.8982,44.0267,204.1609,8.3,0.14,23.5396,44.49265402,-79.18232554,12.1641,1.4688,4.0837,3.6836,55.0062,0.6777,1.475,-1.0062,11.2383,0.4687,41.2719,-32.6662,327.67,327.67,67.1633
99.35,64.7364,15,1.4073,-0.0497,-0.2404,-14.1476,43.6906,204.1411,8.3,0.14,23.582,44.49266195,-79.18232761,11.0234,1.9756,2.0937,1.655,55.12,-0.1176,1.6094,-1.2605,10.3266,2.1961,43.1437,-32.6774,327.67,327.67,68.33
99.4,64.5107,15,1.4024,-0.04,-0.223,-11.5265,43.6649,204.1297,8.3,0.14,23.5136,44.49266994,-79.18232921,6.1953,-1.5977,0.644,0.2538,55.5225,-0.1234,1.4747,-1.2651,9.5945,3.1977,43.3656,-32.6803,327.67,327.67,69.0622
99.45,64.4284,15,1.4069,-0.0236,-0.1955,-9.025,43.9258,204.1262,8.3,0.14,23.3441,44.49267798,-79.18233039,-1.6523,-7.6562,0.3295,-0.0111,55.1688,-0.2104,1.2291,-1.1625,8.3484,2.6992,42.0125,-32.68,327.67,327.67,68.9511
99.5,64.4921,15,1.4068,0.0035,-0.1532,-6.9944,44.0236,204.1343,8.3,0.14,23.3153,44.49268605,-79.18233135,2.9375,-5.418,0.1244,-0.0168,54.8625,0.0616,1.3993,-1.0442,7.3941,1.6492,40.2094,-32.6742,327.67,327.67,68.57
99.55,64.6907,15,1.4024,0.0403,-0.0972,-5.3984,43.9707,204.153,8.3,0.14,23.4153,44.49269415,-79.18233211,3.3477,-2.4824,0.1854,0.0925,55.6637,-0.0379,1.4455,-1.0582,6.5992,1.3283,38.4938,-32.6825,327.67,327.67,67.9589
99.6,64.667,14,1.3846,0.0741,-0.048,-3.3687,43.4495,204.1649,8.274,0.1374,23.6874,44.49270221,-79.18233229,6.9961,-3.5195,0.4429,0.1506,55.585,-0.11,1.3763,-1.2187,5.9832,1.2654,35.8469,-32.678,327.67,327.67,67.5122
99.65,64.4379,14,1.3544,0.1052,-0.0049,-0.9386,42.4961,204.1704,8.224,0.1324,24.1331,44.49271023,-79.18233195,10.9453,0.9717,0.4544,0.093,55.1813,-0.0049,1.1947,-1.233,6.2344,1.3305,32.1437,-32.6741,327.67,327.67,67.1233
99.7,64.4944,14,1.3055,0.1033,0.0381,1.1145,40.9171,204.1842,8.2,0.13,25.0863,44.49271832,-79.18233135,1.1123,-4.5664,0.2458,0.0498,55.2475,-0.0435,1.0201,-1.1262,6.6402,0.5264,28.4031,-32.6772,327.67,327.67,58.9533
99.75,64.8144,14,1.2392,0.0709,0.0811,2.8196,38.7607,204.2057,8.2,0.13,26.6134,44.49272645,-79.18233051,-1.0576,-7.3945,4.5942,4.073,54.9512,0.0342,0.8558,-0.9459,6.9094,-1.5621,26.8563,-32.6774,327.67,327.67,51.1811
99.8,64.9542,14,1.1977,0.0159,0.1193,4.5527,37.4157,204.2218,8.174,0.13,27.6295,44.49273457,-79.18232929,-0.6372,-4.9766,13.7894,12.4794,54.6437,-0.3063,0.8668,-0.923,7.0391,-3.3008,29.1078,-32.6771,327.67,327.67,48.9033
99.85,64.9276,14,1.1792,-0.06,0.1529,6.3116,36.8198,204.2331,8.124,0.13,28.0652,44.49274267,-79.18232773,3.4551,-3.207,19.0431,18.1162,54.7875,-1.1814,0.9647,-0.9784,7.4147,-4.1988,33.7516,-32.683,327.67,327.67,46.9467
99.9,64.5136,14,1.213,-0.1388,0.1632,8.2647,37.9481,204.2402,8.1,0.1326,27.0571,44.49275054,-79.18232574,6.6523,-2.959,22.5737,21.6138,54.9238,-1.5662,0.9741,-0.8985,8.3648,-5.2074,38.6578,-32.6868,327.67,327.67,45.6133
99.95,63.7418,14,1.295,-0.2202,0.152,10.397,40.6681,204.2433,8.1,0.1376,24.9454,44.49275821,-79.18232335,10.3516,-1.4141,21.9669,20.5256,55.1975,-1.7279,1.2004,-0.9412,9.7012,-5.9197,43.7438,-32.6855,327.67,327.67,45.03
100,62.8669,14,1.3435,-0.2977,0.1482,12.7552,42.4521,204.2502,8.1,0.1426,23.5691,44.49276562,-79.18232048,12.0234,-2.041,20.9088,19.2175,54.9038,-2.0354,1.5242,-1.0075,11.6914,-5.2693,49.425,-32.6781,327.67,327.67,45.0856
100.05,61.8967,14,1.3609,-0.3715,0.1515,15.3219,43.3723,204.2605,8.1,0.1476,22.713,44.49277278,-79.18231718,12.3438,-2.6348,18.8856,17.6666,54.495,-1.8854,1.418,-1.0004,14.302,-3.2015,55.0031,-32.6793,327.67,327.67,45.2644
100.1,60.9385,14,1.3532,-0.4339,0.1666,17.6928,43.5859,204.2707,8.1,0.1526,22.2518,44.49277975,-79.18231357,11.4141,-3.7031,17.1737,15.8994,54.235,-1.0442,1.3372,-1.0565,15.7723,-1.4975,58.0578,-32.6823,327.67,327.67,45.4867
100.15,59.9911,14,1.3224,-0.4859,0.1929,19.8829,43.1471,204.2807,8.1,0.1576,22.1287,44.49278653,-79.1823097,10.6641,-4.6328,17.4044,15.5681,54.7625,0.1429,1.3385,-0.931,16.0445,-1.4888,57.4781,-32.6827,327.67,327.67,46.1267
100.2,58.9854,14,1.3369,-0.5063,0.1965,22.0055,44.3071,204.2865,8.1,0.16,21.188,44.49279306,-79.18230556,5.7773,-3.8008,13.7825,12.6203,54.9675,0.7582,1.2729,-0.7657,15.5758,-1.9423,54.7594,-32.6824,327.67,327.67,46.7233
100.25,57.9256,14,1.3935,-0.4976,0.1793,24.0658,46.943,204.2885,8.1,0.16,19.639,44.49279935,-79.18230119,3.9082,-3.1426,9.1439,8.1328,55.3275,0.2204,0.9791,-0.8101,13.8397,-1.5938,51.2098,-32.6856,327.67,327.67,46.89
100.3,57.1032,14,1.4053,-0.4559,0.1856,26.0111,48.0944,204.2937,8.1,0.1548,18.8967,44.49280548,-79.18229655,3.8105,-4.1133,6.2902,6.3945,54.7438,-0.0617,1.08,-1.0263,10.9688,-1.0931,46.6719,-32.6753,327.67,327.67,46.9811
100.35,56.4999,14,1.3759,-0.3836,0.2137,27.8503,47.8753,204.3017,8.1,0.1448,18.7826,44.49281147,-79.18229167,5.8945,-4.1016,4.3561,4.2404,55.2487,0.3385,1.3588,-1.0768,8.075,-1.2305,41.7188,-32.6746,327.67,327.67,46.9256
100.4,56.0333,14,1.361,-0.309,0.249,30.3196,48.0614,204.315,8.1,0.1374,18.5554,44.49281717,-79.18228635,8.3516,-3.498,2.9872,2.4671,55.7212,0.0764,1.6065,-1.0841,6.4793,-0.9322,38.1969,-32.6807,327.67,327.67,46.93
100.45,55.6927,14,1.3596,-0.2323,0.291,33.3705,48.6214,204.3331,8.1,0.1324,18.2302,44.49282263,-79.18228062,8.8203,-4.1562,2.0347,1.718,55.1575,-0.2057,1.7443,-1.082,6.5547,0.6985,36.725,-32.6722,327.67,327.67,46.9856
